model,source,output,fkgl,sari,bertscore_f1
dpo_llama,"In 1963, Haile Selassie presided over the establishment of the Organisation of African Unity, with the new organization establishing its headquarters in Addis Ababa.",in 1963. Haile. He was the. The leader of. The land that is now. Ethiopia. He was the king. of that land. in 1928 he. was the king. of Ethiopia. But in 1963 he. made a new. The. of. the. of. the. of. the. of. the. of. the. of. the. of. the. of. the. of. of. of. of. of. of. of. of. of. of. of. of. of. of. of. of. of. of. of,0.8281278538812806,27.479394096934644,0.8133247494697571
dpo_llama,Their religion is predominantly Roman Catholic.,"""Their. They went to mass. "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """,-1.8399999999999999,35.22584541062802,0.7397293448448181
dpo_llama,"The museum and Pearson Field, along with the Fort Vancouver National Historic Site, are part of the Vancouver National Historic Reserve.",The. and. Pearson Field. The. and the Fort. Vancouver. This is part of the. The. and the. The. and the. are all part of the. The. and the. are part of the. Vancouver. This is the. The. and the. that. are part of the. The. and the. are the. Field. and. the. Site. that. are part of. the. and. the. that. are part of. the. and. the. that. are. part. of. the. and. the. that. are. part. of. the,0.8080854430379745,33.35046041377201,0.8107225894927979
dpo_llama,"Working extensively with the BBC, Ross has presented The Film programme since 1997, his own chat show, Friday Night with Jonathan Ross since 2001, and a radio show on BBC Radio 2 beginning in 1999.","""He. Worked with the BBC. Ross. He. "" The Film"" was in 1997. ""Friday Night with Jonathan Ross"" was in 2001. ""A show on BBC Radio 2. He. "" This show was in 1999. ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ] ]",2.024750000000001,37.8609036248654,0.7913225293159485
dpo_llama,Her death from leukaemia in 1998 was a shock to the nation and her family.,Her. She died of leuka. in 1998. It was a shock to the nation and her. S. F. S. in 1998. S. F. S. is short for. So it was. S. F. S. is her name. S. F. S. stands for. So her name is. S. F. S. stands for. S. F. S. is. S. F. S. is. She. She. S. F. S. is. S. F. S. S. F. S. S. S. S. S,1.3389189189189175,43.010627878643,0.8611156344413757
dpo_llama,It is not one of the five Nobel Prizes established by the will of Alfred Nobel in 1895.,It is not one of the five. It was. In 1895. Alfred Nobel.,3.0953846153846136,38.998079849538584,0.9161018133163452
dpo_llama,Tropical Storm Ana was the only tropical cyclone on record in the Atlantic basin during the month of April.,"""T. Storm. Ana. It was the. The only on. in the. The. In the. In the. The. "" and ""The month. of. April. was. the. month. it. was. in. the. "" and ""The. The. The. It. was. the. only. on. record. in. the. "" and ""The. The. The. In. the. The. The. "" and ""In. the. The. it. was. the. only. on. record. in. the. "" and ""The. the. The.",5.930769230769233,28.07233904561261,0.7896181344985962
dpo_llama,"Subsequently, in February 1941, 600 Jews were sent to Buchenwald and Mauthausen concentration camps.",in. 1941. 600. Jews were sent to. 2 camps. Buchenwald and Mauthausen. This is the year that they were sent.,0.5800000000000018,34.593770464690394,0.9280335903167725
dpo_llama,"The Beatles famously included his face on the cover of Sgt. Pepper's Lonely Hearts Club Band (Guy and Llewelyn-Jones 2004, 111).","The. The was a face. The cover of Sgt. Pepper. The band was called. The Beatles. His face was on the cover. Guy and Llewelyn-J Jones said this. (2004, 111)",0.5166666666666693,32.26290875465163,0.9118030667304993
dpo_llama,A variation of the Mai style of Japanese dance is the Kyomai or Kyoto Style Dance.,A. This is the style of the Mai. The Kyomai or the Kyoto Style Dance. This is the same style. It is the same as the Mai. I think you can see the. The Kyomai and the Kyoto Style Dance. They are the same. It is the same as the Mai. The Kyom. The Kyo. The Style. The Dance. This is the style of the Mai. The Kyomai or the. The. Kyoto Style. Dance. This is the style. of the. Mai. The. Ky. The. Style. of the. Kyo. of. the.,0.3186868686868696,33.900049374401284,0.8583914041519165
dpo_llama,Cave himself often contributed pieces to the Magazine under the pen name of Sylvanus Urban.,He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He. He.,21.170000000000005,24.820813445813446,0.8059552907943726
dpo_llama,"In common law legal systems, a precedent or authority is a legal case establishing a principle or rule that a court or other judicial body utilizes when deciding subsequent cases with similar issues or facts.",In. This is. A rule for a court. A rule is a case that. A court said this. It is a principle. It can be used in other cases. This case is like the one that came next. It can be used to decide that.,0.02825396825397064,27.37520628204722,0.863322377204895
dpo_llama,Name The band came up with the name by flicking through the Bible and picking out a random word.,"The. The band. The band came up with the name. By. They. flicked. through. the. Bible. and. picked. out. a. word. The. word. was. ""The"" and. it. was. the. name. They. said. it. was. a. good. choice. The. band. was. happy. The. word. was. 4. letters. The. band. said. it. was. a. good. word. for. a. name. And. it. was. the. end. of. it. The. band.",22.486363636363638,33.98061502847994,0.8687646985054016
dpo_llama,"FIFA's supreme body is the FIFA Congress, an assembly made up of representatives from each affiliated member association.",The. This is the. The FIFA. The FIFA is the. The body that. The body that makes. all the rules. for the game. This is the. The FIFA Congress. It is made up of. all the teams that are. in the game. This is the. The team that. makes the rules. for the game. The FIFA is the. body that makes all. the rules. for the game. This is the. The team that. makes the rules. for the game. The FIFA is the. body that makes all. the rules. for the game. This is the. The team that,-1.1703628117913851,31.605157161238196,0.8222994208335876
dpo_llama,"Since 1987, the heavy rail passenger Mass Rapid Transit (MRT) metro system has been in operation.",. This was in 1987. The MRT. was in. of. the. rail.. This. was. the. first. of. the.. of. the.. rail.. The. MRT.. was. in. of. the. rail.. in. of. the... This. was. the. first. of. the. rail.. The. MRT.. was. in. of. the. rail.. of. the... This. was. the. first. of. the. rail.. The. MRT.. was,18.05,19.28084655766582,0.8026966452598572
dpo_llama,A common element in most conceptions of piety is humility.,A. This is. A. This is. A. This is. A. This is. A. This is. A. This is. A. This is. A. This is. A. This is. This. is. hum. a. le. in. most. con. cei. of. pi. ty. is. hum. il. ty. for. the. day. and. the. night. and. the. year. and. the. life. of. the. soul. for. all. to. see. and. to. know. that. it. is.,22.73,25.710123739299938,0.8148811459541321
dpo_llama,Artifacts at the museum include military aircraft: a Sopwith Triplane from the First World War and an Avro Lancaster from the Second World War.,""". This is. Art. at the. the. The. "" and "" a. Sop. Tri. from. the. "" and "" and. an. Av. Lan. from. the. "" This is. Art. at the. the. The. and. a. Sop. Tri. from. the. "" and "" and. an. Av. Lan. from. the. "" This is. Art. at the. the. The. and. a. S. from. the. "" This is. Art. at the. the. The. and. a. Sop. and",20.780000000000005,21.609797218029325,0.7926965355873108
dpo_llama,"Schneier designed Blowfish as a general-purpose algorithm, intended as a replacement for the aging DES and free of the problems and constraints associated with other algorithms.",""". He. Shneier.. This. was. a. The. Blow. fish.. He. designed. it. as. a. for. all.. This. was. a. for. the. old. DES.. and. it. was. free.. of. the. problems.. "" He. then.. this. was. a. for. the. rest.. of. the. al.. and. it. was. a. good.. "" He. said.. this. was. a. good.. for. the. case.. it",18.08909090909091,26.431598535284667,0.820857048034668
dpo_llama,History The name Glinde was first mentioned in a document dated from March 25 1229.,The. Glinde was. The name was first. in a doc. in March 25 1229. He said that. This is the first time. The name was. said to be in 1229. I will change this. to be 25. I will. to say. The. doc. was. in March. This is the. I will. to say. The. name was. in 1229. He said that. This is. the first. time. The. doc. was. in March. 25. I will. to. say. The. name. was.,-0.9890909090909084,42.40761867638665,0.8332090973854065
dpo_llama,"Cognition is the scientific term for ""the process of thought"".","""C. This is the term for ""the. the. of thought""."" or ""C. This is the term for. the. of. thought"" or ""C. This is the. the. of. thought"". I think the last one is the most. simple.. I hope this is. right.. I. think.. I. hope.. "" - This is the. the. of. thought.. I. I.. I. I. I. I.. I.. I. I. I. I. I. I. I. I. I. I.",0.22530020703933928,31.514944774715577,0.8241338729858398
dpo_llama,The bank then lends these deposits to borrowers.,The. The bank. Then. The bank. The. Then. it. lends. these. to. The. and. the. bor- row-ers. This is a. sim-ple. way. to. read. the. sent-ence. You. can. read. it. to. your. self. or. to. some. one. You. can. read. it. to. a. child. or. to. a. pet. This is. a. great. way. to. read. for. you. and. me. to. read. it. to. a,21.723125,24.058136763054797,0.8216754198074341
dpo_llama,"Finished by AD 8, possibly published posthumously.","This was done by. AD 8. It was. This was. It was. post. The word ""post"" is. This was. It was. and it was. The word ""post"" is. a. This was. and it was. a. post. It was. and it was. and it was. a. post. It was. and it was. a. post. and it was. a. post. It was. a. post. and it was. a. post. The word ""post"" is. a. It was. a. post. and it was. a.",-1.1899999999999995,33.16919549991096,0.8285379409790039
dpo_llama,"It was launched on 7 December 1998, and is available on digital television via satellite, cable, IPTV and terrestrial (Freeview) platforms.",It was. It was on 7. Dec. 1998. and is on. TV. via sat. and cable. It is on. Freeview. platforms. It is. And it is on. All of them. You can get it. Via sat. and cable. It is. Freeview. platforms. You can get it. On TV. Via sat. and cable. It is. All of it. The end.. You can watch it. On your. TV. Via sat. and cable. It is. On Freeview. platforms. You can. Watch it. On your. TV.,2.3535772357723594,25.54513656607242,0.8414455056190491
dpo_llama,"In October 1983, the Grameen Bank Project was transformed into an independent bank by government legislation.",in 1983. The Grameen Bank. It was. The bank was made. By the government. In 1983. The Grameen Bank was. This was the year it was. The bank was made by the government. In 1983. The Grame of. The bank. The bank was made. By the go. in 1983. The. The bank. The. The go. made it. in 1983. The. The. The. The. The. The. The. The. the. the. the. the. the. the. the. the. the,0.12438596491228004,30.2501751411207,0.8468630313873291
dpo_llama,"In practice, however, the definition means that high-precision realizations of the second should compensate for the effects of the ambient temperature (black-body radiation) within which atomic clocks operate, and extrapolate accordingly to the value of the second at a temperature of absolute zero.","In. The. This is what the word ""the"" means. It is a small word. It can be used to show that. In the next line. This is the first part of the. In the second line. This is the second part of the. The. This is the third part of the. In the. This is the last part of the. This is the full. sentence. In practice, the. This is what the. In the first line. The. This is the second line. This is the third line. In practice, the. This means that. The. This is the word. In",-0.9298484848484847,22.274538089229978,0.8010984659194946
dpo_llama,On the 15 November 2003 a Sprinter train travelling to Ballarat was derailed between Ballan and Gordon injuring 61 people when it hit a stationary car on a country railway crossing.,On the 15. This was the day a train was d. on. The 15. was in 2003. A Sprinter train was. to Ballarat. It was. to Ballan and Gordon. It hit a car. 61 people were. and. it. The train was. on a country. and. it. hit a. on a. The. was. on a. The. was. to. Ballarat. It. was. 61. people. and. it. hit. a. car. The. train. was. d. on. The. was. to.,0.7186666666666675,37.31255805099731,0.8614919781684875
dpo_llama,A console manufacturer is a company that manufactures and distributes video game consoles.,"A. This is a. A. This is a. ""A"" for all. This is a. ""A"" for all. This is a. and it. It. It. It. and it. It. It. It. It. It. and it. It. It. It. and it. It. It. It. and it. It. It. It. and it. It. It. It. It. and it. It. It. It. It. and it. It. It. It. It. and it. It. It. It. It. It. and",0.9550000000000018,19.98157912084768,0.7990965247154236
dpo_llama,"Links with poverty and crime Those who are functionally illiterate may be subject to social intimidation, health risks, stress, low income, and other pitfalls associated with their reading and writing deficits.",Links with. This is. Those who can. read and write. May be in. some of. the same. things. They may be. subject to. some. of these. For. they can. read and. write. But. it is. not. that. they. can. read. and. write. It is. that. they. can. not. do. it. well. And. that. is. a. problem. For. they. can. not. read. and. write. But. it. is. not. that. they. can. not. read. and.,3.65078767123288,25.58613466668606,0.8209233283996582
dpo_llama,"The term ""union council"" may be used for localities that are part of cities.","""The term. ""  was used for. that are part of a city. ""  was used for. ""  that are part of a town. ""  was used for. ""  that are part of a. ""  was used for. ""  that are part of a. ""  was used for. ""  that are part of a. ""  was used for. ""  that are part of a. ""  was used for. ""  that are part of a. ""  was used for. ""  that are part of a. ""  was used for. ""  that are part of",-2.0076666666666654,31.944895978985848,0.8043319582939148
dpo_llama,Modern African history has been rife with revolutions and wars as well as the growth of modern African economies and democratization across the continent.,. This is the past of all. It was rife with. Wars and. The growth of the. This and that. The wars and. The growth of the. This and that. The wars. The growth of the. And. The. Democrat. This. and that. The. The. The. The. The. The. and. The. The. The. The. The. The. The. and. the. the. the. The. and the. The. The. The. The. The. The. and. the. the. the. the. the. and. the. the,0.27024350649350737,27.92740573128805,0.8097615838050842
gpt4o,"Although she had previously spoken in fantasies and dream sequences, Maggie's first word spoken in the normal continuity of the series occurred in ""Lisa's First Word"", when she was voiced by Elizabeth Taylor.","Maggie usually talked in dreams and fantasies before. Her first real word in the series was in ""Lisa's First Word."" Elizabeth Taylor was her voice.",5.596,35.27270251930683,0.9338111281394958
gpt4o,"On September 17, 2004, Whedon announced on the movie's official website that shooting had been completed.","On September 17, 2004, Whedon said on the movie's website that filming was finished.",7.570000000000004,50.481858691153626,0.9843858480453491
gpt4o,Uses Tar was also used as seal for roofing shingles and to seal the hulls of ships and boats.,Tar was also used to seal roofing shingles and the hulls of ships and boats.,4.420000000000002,47.82352556378662,0.9591975212097168
gpt4o,"The staff has since expanded to more than thirty people and two continents with an office in Lahore, Pakistan.","The team has grown to over thirty people and is now in two continents, with an office in Lahore, Pakistan.",9.32,48.501379786361994,0.9604976773262024
gpt4o,David William Donald Cameron (born 9 October 1966) is the leader of the Conservative Party and Leader of Her Majesty's Loyal Opposition in the United Kingdom.,David William Donald Cameron (born 9 October 1966) leads the Conservative Party and is the main opposition leader in the United Kingdom.,14.444545454545459,28.643017638608175,0.9579145908355713
gpt4o,"When no one showed any interest, Cave took on the task by himself.","When no one was interested, Cave did the task alone.",3.650000000000002,42.606363688322716,0.9516254663467407
gpt4o,It is the largest known non-spherical moon in the solar system.,It is the biggest non-round moon we know of in the solar system.,4.91076923076923,50.507261475945185,0.9584549069404602
gpt4o,"Benjamin Jeremy ""Ben"" Stein (born November 25, 1944) is an American actor, writer, and commentator on political and economic issues.","Benjamin Jeremy ""Ben"" Stein, born on November 25, 1944, is an American actor, writer, and talks about politics and economics.",14.040000000000003,47.334353268408336,0.9718338847160339
gpt4o,Some of the technologies have been adapted to social networking services and ISPs.,Some of the technologies are now used in social networking services and ISPs.,8.541538461538462,52.322972779780564,0.9709842801094055
gpt4o,"He has also recorded five albums as a solo artist, debuting with Leading Off in 1994.","He recorded five albums by himself, starting with ""Leading Off"" in 1994.",6.790000000000003,42.04830328651084,0.9440085291862488
gpt4o,"In Augustan Rome, Quirinus was also an epithet of Janus, as Janus Quirinus.","In Augustan Rome, people also called Janus by the name Quirinus, as Janus Quirinus.",10.098571428571429,33.545564573229946,0.9477851390838623
gpt4o,Do not excuse what you did with what others did.,Don't justify what you did by saying others did it too.,4.790909090909089,31.55910156927077,0.9551934003829956
gpt4o,"The PKCS # 1 standard also incorporates processing schemes designed to provide additional security for RSA signatures, e. g., the Probabilistic Signature Scheme for RSA (RSA-PSS).","The PKCS #1 standard includes methods to make RSA signatures more secure, like the Probabilistic Signature Scheme for RSA (RSA-PSS).",10.500000000000004,45.64612612364768,0.9585642218589783
gpt4o,"Since Poland's accession to the European Union, a significant number of Poles have emigrated to Western European countries such as the United Kingdom, Germany and Ireland in search of work.","Since Poland joined the European Union, many Polish people have moved to Western European countries like the United Kingdom, Germany, and Ireland to find jobs.",15.400000000000002,47.226195789541656,0.9633790254592896
gpt4o,The surname Christian is an Anglicization of the Manx name McCrystyn.,The last name Christian comes from changing the Manx name McCrystyn into English.,5.818461538461541,40.379421621377894,0.941397488117218
gpt4o,"This took the republic by surprise, especially because the SPD was below 25% in polls at the time.",This surprised the country because the SPD had less than 25% support in polls.,5.041428571428572,33.46031619257137,0.9424501061439514
gpt4o,It accelerated northeast parallel to the East Coast and became extratropical on July 23 near Nova Scotia.,"It moved faster to the northeast, along the East Coast, and turned into an extratropical storm on July 23 near Nova Scotia.",11.22636363636364,41.8126846896437,0.9583039283752441
gpt4o,"He is called Saint James the Greater to distinguish him from James, son of Alphaeus, who is also known as James the Less.","He is called Saint James the Greater to tell him apart from James, son of Alphaeus, who is also called James the Less.",7.232173913043479,49.97274345922777,0.9845413565635681
gpt4o,"In mathematics, a Riemann sum is a method for approximating the total area underneath a curve on a graph, otherwise known as an integral.","In mathematics, a Riemann sum is a way to estimate the total area under a curve on a graph. This is also called an integral.",7.221,56.30684823470888,0.9659135937690735
gpt4o,"Bonham Carter made her film debut in the K. M. Peyton film, A Pattern of Roses, before appearing in her first leading role in Lady Jane.","Bonham Carter first acted in a movie called A Pattern of Roses by K. M. Peyton. Then, she had her first main role in the movie Lady Jane.",5.462857142857143,42.71703984523342,0.959552526473999
gpt4o,Drammen is also the main harbor for car and fruit import in Norway.,Drammen is the main port for bringing cars and fruit into Norway.,4.823333333333334,35.898993663931606,0.968031644821167
gpt4o,"The Administrators of the Northern Territory and Norfolk Island are, by contrast, appointed by the Governor-General.",The Governor-General chooses the leaders of the Northern Territory and Norfolk Island.,13.673333333333336,52.31851539570166,0.9464836120605469
gpt4o,"Freetown is home to Fourah Bay College, the oldest university in West Africa, founded in 1827.","Freetown has Fourah Bay College, the oldest university in West Africa. It started in 1827.",7.001666666666669,47.60037117135313,0.9768252372741699
gpt4o,"Sportswear (or Active attire) is clothing, including footwear, worn for sport or exercise.",Sportswear is clothing and shoes worn for sports or exercise.,4.830000000000002,42.92365543252038,0.9492313861846924
gpt4o,Furthermore it is the episcopal see of the Diocese of Växjö.,"Also, it is the main church area of the Diocese of Växjö.",5.806666666666668,49.94680716050084,0.9544497132301331
gpt4o,"Background DES uses a 56 - bit key, meaning that there are 256 possible keys under which a message can be encrypted.",Background: DES uses a 56-bit key. This means there are 256 possible keys to encrypt a message.,3.6897058823529427,53.346721013747846,0.9573699235916138
gpt4o,"Honduras (,) is a republic in Central America.",Honduras is a country in Central America.,10.740000000000002,67.5462962962963,0.9574494361877441
gpt4o,Two tubes of amphetamines and a further empty tube were found in the rear pocket of his racing jersey.,They found two tubes of amphetamines and one empty tube in the back pocket of his racing shirt.,7.163333333333334,49.224690081886166,0.9691725969314575
gpt4o,The Arkansas River is a major tributary of the Mississippi River.,The Arkansas River is an important river that flows into the Mississippi River.,11.264615384615386,54.40960568312475,0.953363299369812
gpt4o,Metarterioles provide direct communication between arterioles and venules and are important in bypassing the bloodflow through the capillaries.,Metarterioles connect small arteries to small veins and help blood skip the tiny blood vessels called capillaries.,10.47529411764706,21.826763435574183,0.9085397720336914
gpt4o,"Eventually, this also expanded the realm of ""Just Say No"" to violence, premarital sex, and any other ""vices"" that young people might try.","Eventually, ""Just Say No"" also included saying no to violence, sex before marriage, and other things young people might try.",12.270000000000003,47.219344797993884,0.945368230342865
gpt4o,"Annaser Benghazi is a Libyan football club based in Benghazi, Libya.","Annaser Benghazi is a football club in Benghazi, Libya.",8.89777777777778,46.15433029153382,0.9878215789794922
gpt4o,Year-Round School is the scheduling of educational institutions so that students take class throughout the entire calendar year.,Year-Round School means students have classes all year without long breaks.,4.790909090909089,33.78969979277052,0.924263060092926
gpt4o,"It is the established convention of the scientific community to define the vitreous electrification as positive, and the resinous electrification as negative.","In science, it is normal to call glass electrification positive and resin electrification negative.",15.99857142857143,28.598419736079368,0.9226757884025574
gpt4o,Power transmission is the movement of energy from its place of generation to a location where it is applied to performing useful work.,Power transmission is moving energy from where it is made to where it is used for work.,7.004705882352944,41.43851227541103,0.9236373901367188
gpt4o,Before the 2002 election FC Bayern General Manager Uli Hoeneß expressed his support for Stoiber and the CSU.,"Before the 2002 election, FC Bayern General Manager Uli Hoeneß said he supported Stoiber and the CSU.",11.169411764705881,61.74737149196917,0.9841739535331726
gpt4o,Males can weigh more than 20 kg and attain a head-body length of 90 cm.,Males can weigh over 20 kg and grow to a body length of 90 cm.,3.633333333333333,50.225843191890085,0.9650852084159851
gpt4o,"A. I. Artificial Intelligence One Kubrick project was eventually completed by another director, Steven Spielberg.","The movie ""A.I. Artificial Intelligence,"" which was a project by Kubrick, was finished by director Steven Spielberg.",9.242647058823533,42.51078799115942,0.9333322048187256
gpt4o,"Between rounds there is a one minute pause, during which competitors change their gear.","Between rounds, there is a one-minute break. During this time, competitors change their gear.",3.997142857142858,49.70737143701109,0.9736345410346985
gpt4o,This work was accomplished through the efforts of Martin Evans and Oliver Smithies working on the knockout mice.,Martin Evans and Oliver Smithies worked on the knockout mice to complete this work.,6.727142857142859,53.5098314626883,0.9571640491485596
gpt4o,"With little warning, a second earthquake of magnitude 5.1 May 18 triggered a massive collapse of the north face of the mountain.","With little warning, a second earthquake of magnitude 5.1 happened on May 18 and caused a big collapse of the mountain's north side.",5.312391304347827,37.66390560902278,0.9746606945991516
gpt4o,It is a commonly stolen street sign.,People often steal this street sign.,2.4833333333333343,40.207671957671955,0.952846348285675
gpt4o,"The Association pour la taxation des transactions financières pour l'aide aux citoyens (Association for the Taxation of Financial Transactions for the Aid of Citizens, ATTAC) is an activist organization for the establishment of a tax on foreign exchange transactions.",ATTAC is a group that wants to create a tax on money exchanges between countries.,7.566666666666666,25.243568348317062,0.8763212561607361
gpt4o,Cash is another commodity that may be packaged together with contracts and / or draft picks to complete a trade.,Cash is another item that can be included with contracts or draft picks to finish a trade.,7.698823529411765,43.403416988860144,0.9543994665145874
gpt4o,"They are a type of reporter gene used in laboratory microbiology, molecular biology, and genetic engineering to indicate the success of a transfection or other procedure meant to introduce foreign DNA into a cell.",They are a type of gene used in labs to show if adding foreign DNA to a cell was successful.,7.550000000000001,22.009371953356656,0.9273467063903809
gpt4o,"Sthenurine forelimbs were long with two extra-long fingers and claws compared with the relatively small, stiff arms of modern macropods.","Sthenurine forelimbs were long and had two very long fingers with claws. Modern macropods have smaller, stiffer arms.",4.308888888888891,33.46669658070909,0.9556189775466919
gpt4o,This resulted in a vest with vertical stripes of white and navy-blue color.,This made a vest with up-and-down stripes of white and navy-blue.,2.645454545454548,43.22723244778579,0.9524818658828735
gpt4o,Later Wales withdrew his support and asked for Essjay's resignation from his positions with Wikipedia and Wikia.,"Later, Wales stopped supporting Essjay and asked him to leave his jobs at Wikipedia and Wikia.",6.137499999999999,45.51500346099373,0.9519729614257812
gpt4o,The Odyssey is an ancient Greek epic poem attributed to Homer.,The Odyssey is an old Greek long poem written by Homer.,5.863636363636363,50.287068323833026,0.9641656875610352
gpt4o,"In early 2003, she released her fourth album titled, ""To Be Continued..."" which was also met with commercial success.","In early 2003, she released her fourth album called ""To Be Continued..."" It was also successful.",5.230000000000004,57.80200592404252,0.9776098132133484
gpt4o,"On 28 March 1941, Woolf committed suicide.","On 28 March 1941, Woolf killed herself.",0.6257142857142846,58.022124024950784,0.986725389957428
gpt4o,"Eureka is a city in Woodford County, Illinois, United States.","Eureka is a city in Woodford County, Illinois, USA.",11.520000000000003,45.99233565821674,0.9852153658866882
gpt4o,The school icon is an eagle symbolizing courage and determination.,"The school symbol is an eagle, which stands for bravery and determination.",8.756666666666668,44.594981335996934,0.9661806225776672
gpt4o,Emmen is a municipality and a town in the northeastern Netherlands.,Emmen is a town and an area in the northeastern part of the Netherlands.,7.570000000000004,40.530208815996865,0.9704425930976868
gpt4o,"Borken is a Kreis (district) in the northwestern part of North Rhine-Westphalia, Germany in the Region Münsterland.","Borken is a district in the northwest of North Rhine-Westphalia, Germany. It is in the Münsterland area.",5.772058823529413,44.75293476185564,0.9522327184677124
gpt4o,One foam-rubber process has been coined as Foamation by Will Vinton.,"Will Vinton named one foam-rubber process ""Foamation.""",9.054285714285715,40.951589954879424,0.9394463896751404
gpt4o,"South India is the area encompassing India's states of Andhra Pradesh, Karnataka, Kerala and Tamil Nadu as well as the union territories of Lakshadweep and Pondicherry, occupying 19.31% of area.","South India includes the states of Andhra Pradesh, Karnataka, Kerala, and Tamil Nadu, and the union territories of Lakshadweep and Pondicherry. It covers 19.31% of India's land.",8.023703703703706,49.81158488571224,0.9653405547142029
gpt4o,"It is found only on Christmas Island, Australia.",It is only found on Christmas Island in Australia.,6.2755555555555596,43.39900023413452,0.9837478995323181
gpt4o,"They are most often cyclonic, that is, associated with a localized low-pressure region within a severe thunderstorm.",They usually happen with a low-pressure area in a strong thunderstorm.,11.22727272727273,27.826148268923205,0.9239951968193054
gpt4o,"Nordraak died in 1866, and Grieg composed a funeral march in his honor.","Nordraak died in 1866, and Grieg wrote a funeral march to honor him.",4.91076923076923,39.554144759878376,0.986793577671051
gpt4o,Another of Groundwater's short stories has been adapted into a live theater performance.,One more of Groundwater's short stories is now a live theater show.,5.806666666666668,42.31123498457428,0.9615378379821777
gpt4o,"Before 1,000 Hours was released, the band dropped the name Sweet Children, according to Livermore this was done in order to avoid confusion with another local band Sweet Baby.","Before releasing 1,000 Hours, the band changed their name from Sweet Children. According to Livermore, they did this to avoid confusion with another local band called Sweet Baby.",8.412857142857145,47.70135233469646,0.9738645553588867
gpt4o,"Writing After Universal Studios acquired the movie rights to Firefly from Fox, Whedon began writing the screenplay.","After Universal Studios got the movie rights to Firefly from Fox, Whedon started writing the script.",11.3,54.762108615302786,0.9822233319282532
gpt4o,"Before the dominance of recorded music, concerts would be the only opportunity one would generally have to hear musicians play.","Before recorded music was common, concerts were the only way to hear musicians play.",9.255714285714287,55.19759846776845,0.9539898633956909
gpt4o,"In remembrance of the old tradition, the Axel Springer press company erected its German headquarters at Kochstraße again, right next to the Berlin Wall.","To honor the old tradition, the Axel Springer press company built its German headquarters again at Kochstraße, right next to the Berlin Wall.",11.336521739130436,52.10405898066427,0.9884442090988159
gpt4o,"This arises when a pawn uses its initial-move option to advance two squares instead of one, and in so doing passes over a square that is attacked by an enemy pawn.","This happens when a pawn moves two squares forward on its first move, skipping over a square that an enemy pawn attacks.",8.544545454545453,34.307505609235825,0.9341704249382019
gpt4o,It was occupied by the Romans with the rest of the surrounding area in the first century BCE.,The Romans took control of it and the nearby area in the first century BCE.,7.566666666666666,45.71741513268749,0.9537141919136047
gpt4o,These events were dramatized in the 1977 movie A Bridge Too Far.,These events were shown in the 1977 movie A Bridge Too Far.,2.8566666666666656,51.83005435057111,0.9760507941246033
gpt4o,"The bridge is administered by the Thousand Islands Bridge Authority, an international agency.","The Thousand Islands Bridge Authority, an international group, manages the bridge.",12.3,44.59667028354259,0.9749086499214172
gpt4o,"Despite these unfavorable conditions, a curved convective band developed in its northern and western quadrants, and the circulation became better defined.","Even though conditions were not good, a curved band of clouds formed in the north and west parts, and the circulation became clearer.",9.284347826086957,36.46755618326927,0.9350290298461914
gpt4o,"In the a mathematics, a product is the result of multiplying, or an expression that identifies factors to be multiplied.","In mathematics, a product is the result you get when you multiply numbers or the expression that shows what numbers to multiply.",11.762727272727272,37.47780154982735,0.9220719933509827
gpt4o,Fiorito originally produced foot fetish videos but soon moved on to coprophagia.,Fiorito first made videos about foot fetishes but then started making videos about eating feces.,13.073333333333338,29.835339686513752,0.9259608387947083
gpt4o,"In March 2005, Pavarotti underwent neck surgery to repair two vertebrae.","In March 2005, Pavarotti had neck surgery to fix two bones in his spine.",5.884285714285717,61.192350967425355,0.9666591286659241
gpt4o,Such storms can feature strong surface winds and severe hail.,These storms can have strong winds and large hail.,-0.27999999999999936,40.97222451698948,0.965444028377533
gpt4o,"It is not known how much, if any, of this story is true, but historians do know that China was the first civilization to use silk.","We do not know how true this story is, but historians know that China was the first to use silk.",6.960000000000001,48.74900274942765,0.9633629322052002
gpt4o,"The encryption key is trivially related to the decryption key, in that they may be identical or there is a simple transform to go between the two keys.","The encryption key is closely related to the decryption key. They might be the same, or you can easily change one into the other.",6.298333333333332,41.25351787584066,0.9377925395965576
